Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
18979,754.36,"Earn replies that apparently now is the time to talk about it. He then turns to Alfred Paper Boy and argues that he will have difficulty selling his music because he is old, does not have a fan base, is not white, and is not selling sex.",Earn is taken aback by Darius's comment and replies sarcastically.,Earn,no,"Right now, apparently. Look, I'm not dumb. You're older, you have no real fan base. You're not white and/or selling sex.",Earn,outdoor,outdoor couch,The Outdoor Couch
19168,761.92,"Alfred Paper Boy, leaning back on the couch in the grass, scoffs and says he does sell sex. He turns to Darius and tells him to play one of his songs.",,"Alfred Paper Boy, Darius",no,"I sell sex, man. Hey, track twenty-eight, man.",Alfred Paper Boy,outdoor,outdoor couch,The Outdoor Couch
19242,764.88,"Darius puts the blunt (marijuana cigar) in his mouth, picks up his phone, and starts to play a song.",,"Alfred Paper Boy, Darius",no,Yeah,Darius,outdoor,outdoor couch,The Outdoor Couch
19309,767.56,The three men sit on the couch in the grass. Alfred Paper Boy's song starts playing on Darius's phone. Darius starts moving to the beat.,,"Earn, Alfred Paper Boy, Darius",yes,"Woo! ""Yeah. Come on. Ayy.""","Darius, Alfred Paper Boy",outdoor,outdoor couch,The Outdoor Couch
19493,774.92,"Darius dances, holding his phone and the blunt (marijuana cigar). Alfred Paper Boy starts rapping along to his song.",,"Darius, Alfred Paper Boy, Earn",yes,"Muckin'. Muckin', that's massaging. Fuckin'",Alfred Paper Boy,outdoor,outdoor couch,The Outdoor Couch
19611,779.64,Alfred Paper Boy cuts himself off and starts explain that the song is about a massage that turns into sex. The music stops and Darius puts the phone down. Earn cuts him off and says he understands it.,,"Darius, Alfred Paper Boy, Earn",yes,"See the concept is a massage but it turns ""I get the concept.""","Alfred Paper Boy, Earn",outdoor,outdoor couch,The Outdoor Couch
19662,781.68,Earn starts analyzing Alfred Paper Boy's music and advises him to cut the skits out of his mixtape,,Earn,no,"Okay, twenty-eight tracks, a lot of skits. I'd cut them.",Earn,outdoor,outdoor couch,The Outdoor Couch
19750,785.2,"Darius disagrees, saying the skits are different",,"Darius, Alfred Paper Boy",no,"Nah, but this is different.",Darius,outdoor,outdoor couch,The Outdoor Couch
19780,786.4,Alfred Paper Boy hits the blunt (marijuana cigar) again and agrees with Darius.,,"Darius, Alfred Paper Boy",no,"Yeah, mine are really good.",Alfred Paper Boy,outdoor,outdoor couch,The Outdoor Couch
19809,787.56,Earn replies flippantly that he would still cut the skits out,,Earn,no,I'd still cut them,Earn,outdoor,outdoor couch,The Outdoor Couch
19846,789.04,Alfred Paper Boy looks at Earn and tells him he is not his manager,Alfred Paper Boy is offended and frustrated that Earn does not like his music and is trying to tell him what to do,Alfred Paper Boy,no,"Well you not my manager, Earn",Alfred Paper Boy,outdoor,outdoor couch,The Outdoor Couch
19914,791.76,Alfred Paper Boy and Darius stand up from the couch in the grass and start to walk away,,"Alfred Paper Boy, Darius, Earn",no,,,outdoor,outdoor couch,The Outdoor Couch
19972,794.08,Earn stands up from the couch and follows after them,,"Alfred Paper Boy, Darius, Earn",no,,,outdoor,outdoor couch,The Outdoor Couch
20045,797.0,"Earn continues trying to argue his case, saying he still has connections that could benefit Alfred Paper Boy. Alfred Paper Boy smokes and passes the blunt (marijuana cigar) to Darius.",,"Earn, Alfred Paper Boy, Darius",no,"I still know people at Diamond House. Promoters, people who manage big-time artists now, man.",Earn,outdoor,outdoor couch,The Outdoor Couch
20183,802.52,"The three walk back toward Alfred Paper Boy's apartment. Alfred Paper Boy says Earn is acting like he's saving him, when really Alfred Paper Boy would be the one helping Earn by giving him a job. Darius blows smoke above his head and blows",Alfred Paper Boy is annoyed with Earn,"Alfred Paper Boy, Earn, Darius",no,"Oh boy, you think you slick, you coming in here acting like you saving me when really I'm saving you, again.",Alfred Paper Boy,outdoor,outside Alfred Paper Boy's apartment,The Outdoor Couch
20305,807.4,Earn tells Alfred Paper Boy he is trying to help him.,,"Earn, Darius, Alfred Paper Boy",no,Nigga I'm tryna help you!,Earn,outdoor,outside Alfred Paper Boy's apartment,The Outdoor Couch
20332,808.48,"Alfred Paper Boy turns around and gets in Earn's face. He accuses him of only caring about him when he wants to get rich, and tells him to leave.",Alfred Paper Boy is angry at Earn and thinks he is selfish,"Alfred Paper Boy, Earn",no,"Man, nigga, I ain't seen or heard from you since my mom funeral. And the first thing I hear out your mouth is 'let's get rich.' Walk, man.",Alfred Paper Boy,outdoor,outside Alfred Paper Boy's apartment,The Outdoor Couch
20503,815.32,Earn stands motionless and stares after Alfred Paper Boy,Earn realizes Alfred Paper Boy made a good point,Earn,no,,,outdoor,outside Alfred Paper Boy's apartment,The Outdoor Couch
20600,818.36,"Dave, a young white male wearing a lanyard, opens the door and gets out of his car. Earn walks through the parking lot toward Dave.",,"Dave, Earn",no,,,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
20764,824.92,Dave takes drinks out of his car and puts them on the roof. Earn greets Dave.,,"Earn, Dave",no,"'Sup, dude?",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
20810,826.76,"Dave recognizes earn and greets him. The two shake hands and hug briefly.""",Earn and Dave know each other from somewhere in the past,"Earn, Dave",no,"Earn? Yo, what's up, man?!",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
20913,830.88,"Dave looks over his shoulder, points, and asks Earn if he just came from a dumpster nearby.",,"Earn, Dave",no,You just come from that dumpster?,Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
20954,832.52,Earn says he was not behind the dumpster and asks Dave how he is doing.,Earn finds the question weird but brushes it off quickly.,"Earn, Dave",no,No. How are you?,Earn,indoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21002,834.44,Dave says he did not know Earn was in town. Earn says he has been staying quiet and not getting out much.,,"Earn, Dave",no,"Oh, yo, I'm good, man. I didn't know you were in town! ""Ah, yeah, I've been low-key, man.""","Dave, Earn",outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21082,837.64,"Dave says he would've invited Earn to a party if he had known he was in town.""",,"Earn, Dave",no,"Yo, obviously. Aww, dude, if I knew you was in town, I would've hit you up for this party last night.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21163,840.88,Dave continues talking and says the party needed a real DJ. Earn listens patiently.,"Earn is not interested in what Dave is saying, but Dave will not stop talking, so Earn pretends to be interested and waits for him to finish.",Earn,no,"Yo, we needed a real DJ. This dude",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21253,844.48,The two stand in the parking lot while Dave continues talking about the DJ at the party,,Dave,no,"he can't spin worth a shit, but then goes and he plays Flo Rida",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21344,848.12,Earn grins and replies.,Earn is pretending to be interested in Dave's story.,Earn,no,No!,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21364,848.92,Dave keeps talking about the DJ.,Earn continues pretending to be interested,Earn,no,Back to back.,Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21398,850.28,Dave says that he pulled the DJ aside to talk to him,"Dave casually uses the ""n-word"" despite being white, and despite speaking to a black person","Dave, Earn",no,"So I calmly pull him aside and I'm just like, 'really, nigga?'",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21471,853.2,Earn asks if Dave really said that,"Earn awkwardly laughs and casually asks if Dave said that, but is internally taken aback and surprised he said ""nigga,"" especially around him",Earn,no,You actually said that?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21532,855.64,Dave says he had tell the DJ that,"Dave does not understand Earn's question because he does not see anything wrong with him saying the n-word (""nigga""), either at all or in conversation with Earn","Dave, Earn",no,"Yeah, man, I had to!",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21556,856.6,"Earn pauses, then changes to subject and asks if Dave has heard of Paper Boy","Earn is surprised and taken aback that Dave would say the n-word (""nigga"") and think it was okay for him to use or say to Earn. He uncomfortably replies, then quickly changes the subject",Earn,no,"Cool. You know that song, 'Paper Boy'?",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21634,859.72,Dave says he has heard Paper Boy and that the streets love it.,"Dave seems to reference ""the streets"" as separate from other listeners or people","Dave, Earn",no,"Yeah, Paper Boy by Paper Boy, yeah, I've heard it. Shit's fire, dude, the streets love it.",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21717,863.04,Earn tells Dave he should play Paper Boy on the radio.,Earn tries to convince Dave to play the song.,Earn,no,Y'all should play it.,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21739,863.92,Dave agrees with Earn.,Dave says he should play Alfred Paper Boy's song but makes no promises to do so.,"Dave, Earn",no,"Yeah, for real.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21781,865.6,Earn repeats his suggestion that Dave play Paper Boy on the radio,,"Earn, Dave",no,Yeah. You guys should really play it.,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21869,869.12,"Dave replies that KP, the radio station owner, determines what music is played. Dave turns to his car and grabs the drinks on the roof.",,"Earn, Dave",no,"Yeah, I mean, KP picks all the music.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21924,871.32,Dave starts to walk away. Earn tells Dave to show KP the song and ask him to play it.,,"Earn, Dave",no,"Well, slide it past him.",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
21950,872.36,Dave says KP will play a song if someone pays him upfront.,Dave is suggesting Earn bribe him to play the song,"Earn, Dave",no,"I mean, KP will usually spin some records for some scratch up top.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22032,875.64,Earn walks after Dave. Earn asks how much money Dave and KP want to play Paper Boy's song.,,"Earn, Dave",no,How much?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22062,876.84,Dave tells him KP would want five hundred dollars to play the song.,Dave is asking for a bribe to do Earn a favor,"Dave, Earn",no,Half a stack.,Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22090,877.96,Earn and Dave walk toward the radio station. Earn questions the high price.,Earn is surprised Dave wants so much money.,"Earn, Dave",no,Five hundred dollars? Am I buying the station?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22169,881.12,"Earn and Dave walk through the parking lot, Dave carrying the drinks. Dave waves to people he knows and says that connections are important.",,"Earn, Dave",no,Everything is who you know.,Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22199,882.32,"Earn asks Dave to introduce him to his boss, KP.",,"Earn, Dave",no,Then introduce me.,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22225,883.36,Dave looks at Earn and says he will introduce every person in the city who makes music to his boss.,Dave is being sarcastic.,"Dave, Earn",no,"Yeah, I'm gonna introduce every dude in Atlanta with a mixtape to my boss, c'mon.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22300,886.36,"Earn argues he is not just some random person with a mixtape, he is Dave's friend.",,"Earn, Dave",no,I'm not every dude.,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22328,887.48,Dave turns around to look at Earn and tells him he is basically every person who asks for this.,"To Dave, there is nothing special about Earn.","Dave, Earn",no,"Uh,  you kind of are.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22375,889.36,"Earn says he does not have five hundred dollars to pay Dave because of his situation with work, rent, and parents. He compares his situation to a drug commercial, except not funny.",,"Earn, Dave",no,"Look, I don't have five hundred dollars. I make five fifteen plus commission. I've gotta pay rent tonight, and my parents won't let me in the house. It's like those drug commercials, except not funny.",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22598,898.28,"Dave responds that he is getting Earn a good price, and that it usually costs one thousand dollars. He again uses the n-word (""nigga""), casually.",Earn is again caught off guard by Dave's casual use of racist language despite being white and despite talking to a black person,"Earn, Dave",no,"Man, you know how niggas out here are. He usually charges a full stack.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22685,901.76,"Earn pointedly asks why he is lucky and gets a discount, and how this deal benefits Dave","Earn does not believe KP wants the money, he thinks Dave is trying to make money off of him.","Earn, Dave",no,And what's in it for you? Why am I so lucky? What's your cut?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22775,905.36,Dave denies taking any money for himself,,"Dave, Earn",no,"Oh, I'm not about that, I'm too busy, man. I mean, it's just business",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22844,908.12,Dave says he will pass the money onto KP for Earn. Earn stares at him.,,"Dave, Earn",no,"You give me the money, I pass it onto KP.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
22913,910.88,Dave says it's fine that Earn cannot pay to have Paper Boy's song played. He says Earn should stay out of the gross music business.,"Dave is being condescending, and possibly taunting Earn",Dave,no,"You know, it's probably for the best. I mean, music business is gross.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23005,914.56,Earn stares at Dave silently. Dave starts to say goodbye and leave,,"Earn, Dave",no,"Alright man, well you know, it was great seeing you.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23071,917.2,"Dave says he's taking over for another DJ, Speedy, that night. He reaches out his fist to Earn, then turns and walks away. Three black men walk out of the radio station behind Dave. Earn awkwardly, silently raises his arm and fist to Dave.",Earn is still confused by his strange interaction with Dave,"Earn, Dave",no,"I'm taking over for Speedy tonight, alright? Keep it locked.",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23209,922.72,"Dave walks toward the building, and greets and shakes hands with the three men walking out. Earn watches him. A custodian pushing a garbage dumpster walks past.","Dave conspicuously does not use the n-word (""nigga"") with the three men he greets, instead calling them ""dude"" and ""bro""","Dave, Earn, Prince the Janitor",no,"What's up, my dudes? What's up, bro?",Dave,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23328,927.48,"The gets the attention of the custodian pushing the garbage dumpster, and he stops",,"Earn, Prince the Janitor",no,Hey. Hey.,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23369,929.12,"Earn asks Prince if Dave ever uses the n-word (""nigga"") with him around.","Earn notices Dave does not use racist language with other black people, and wonders if it is just with him",Earn,no,That guy ever say 'nigga' around you?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23445,932.16,"Prince looks from over from the garbage dumpster at Dave walking in the door, then back at Earn. He says Dave does not use that language around him, and if he did, he'd beat him up.","Earn and Prince have no problem using the n-word (""nigga"") with each other, but Prince would never accept a white man using it toward him.","Prince the Janitor, Dave",no,"Yeah, right. I'd break my foot in his ass.",Prince the Janitor,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23559,936.72,"Earn walks toward Prince and the garbage dumpster, and asks Prince his name",Earn's suspicion that Dave only uses that language with him is confirmed,Earn,no,"Right. Hey, um, what's your name?",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23659,940.72,Prince tells Earn his name,"Prince and Earn seem to get along well, immediately","Earn, Prince the Janitor",no,"Prince, man.",Prince the Janitor,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23692,942.04,Prince the Janitor and Earn shake hands. Earn asks if that is really his name.,"Prince and Earn seem to get along well, immediately.","Earn, Prince the Janitor",no,For real?,Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23718,943.08,Earn and Prince the Janitor shake hands. Prince the Janitor says that really is his name.,"Prince and Earn seem to get along well, immediately","Earn, Prince the Janitor",no,Yeah.,Prince the Janitor,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23738,943.88,Earn asks Prince how late he is working at the radio station that night,Earn is hatching a plan to get into the radio station,"Earn, Prince the Janitor",no,"Hey, how late are you here tonight?",Earn,outdoor,radio station parking lot,Meeting Dave in the Radio Station Parking Lot
23800,946.36,"Earn's mother plays with Lottie outside Earn's parents' house on the front lawn. Earn's father walks out the front door, holding a drink. Loud rap music plays in the background.",,"Mom, Dad, Lottie",yes,,,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
23910,950.76,A white car pulls into the driveway as Earn's mother plays with Lottie. The loud music is coming from the car. Earn's father laughs and walks over to the car.,Earn's father recognizes the people in the car.,"Mom, Dad, Lottie",yes,,,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24101,958.4,"Alfred Paper Boy and Darius are sitting in the car. Alfred Paper Boy opens the door, gets out, and greets Earn's father (his uncle).",,"Alfred Paper Boy, Darius",no,"What's up, uncle Riley?",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24143,960.08,Earn's father walks toward the car and greets Alfred Paper Boy,"Earn's father is happy to see Alfred Paper Boy, and acts much nicer toward him than he does toward Earn",Dad,no,"Hey, what's going on, Al?",Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24178,961.48,"Alfred Paper Boy responds to Earn's father and greets Earn's mother, his aunt.",,Alfred Paper Boy,no,"Man, you know. Hey! Hey, auntie!","Alfred Paper Boy, Dad",outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24239,963.92,Earn's mother picks up Lottie. Alfred Paper Boy greets Lottie,,"Mom, Lottie",no,"Oh, hey Lottie!","Alfred Paper Boy, Dad",outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24281,965.6,Alfred Paper Boy asks Earn's mother to bring Lottie over to him so he can say hi. She refuses.,,Alfred Paper Boy,no,"Hey, bring Lottie over here, let me say hey to my cousin.",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24353,968.48,Earn's mother says she will not bring Lottie closer because she can smell the marijuana on Alfred Paper Boy and his car,,"Mom, Lottie, Dad",no,She getting a contact high from here.,Mom,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24405,970.56,Alfred Paper Boy playfully denies that the smell is marijuana and says it is the new leather in his car.,,Alfred Paper Boy,no,"Contact high. That's that new leather you smelling, you smelling it wrong!",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24518,975.08,Earn's mother does not believe Alfred Paper Boy and retorts,,"Mom, Lottie",no,"Yeah, well, I'm smelling it around your head",Mom,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24557,976.64,Alfred Paper Boy asks what Earn's mother said.,Alfred Paper Boy is slightly offended.,"Alfred Paper Boy, Dad",no,Say what?,Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24578,977.48,Earn's father greets Darius.,,"Dad, Alfred Paper Boy",no,Hey.,Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24591,978.0,Alfred Paper Boy tells Earn's father that his wife is weird.,,"Alfred Paper Boy, Dad",no,"You got a weird wife, you know that, homie?",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24640,979.96,Darius introduces himself to Earn's father and asks if he can measure their tree.,,"Darius, Alfred Paper Boy, Dad",no,"Hey, um, hey, look, I know you don't know me, but my name's Darius. Um, I was just wondering, can I measure your tree?",Darius,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24813,986.88,Darius stares out of the car at the tree,,"Darius, Alfred Paper Boy, Dad",no,,,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24851,988.4,"Earn's father stares at Darius, looks at Alfred Paper Boy, looks back at his wife, looks at the tree, and finally says Darius cannot measure it right now.",Earn's father is confused by Darius's question,"Dad, Darius",no,"No, not right now.",Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
24978,993.48,Alfred Paper Boy looks at Darius. Darius sits back in the car and says that answer basically means no. Alfred Paper Boy looks up at Earn's father.,Darius feels sad and dejected that he cannot measure the tree,"Darius, Alfred Paper Boy, Dad",no,"Not right now? That basically means 'no,' man.",Darius,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25076,997.4,Alfred Paper Boy looks at Earn's father and says he has a question. Earn's father looks up at Alfred Paper Boy,Earn's father is still confused and taken aback by Darius,"Dad, Alfred Paper Boy",no,"Look, I got a question.",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25127,999.44,Alfred Paper Boy tells Earn's father that Earn wants to manage him.,,Alfred Paper Boy,no,"So, Earn wanna manage me.",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25214,1002.92,"Earn's father asks ""really?"". Alfred Paper Boy laughs.",Earn's father is surprised,"Dad, Alfred Paper Boy",no,Really?,Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25253,1004.48,Alfred Paper Boy says he does not trust Earn,,Alfred Paper Boy,no,"I don't trust him, no offense.",Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25312,1006.84,Earn's father says he understands.,Neither man thinks Earn is trustworthy. Earn must have done something in the past to lose their trust.,"Dad, Alfred Paper Boy",no,I understand.,Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25341,1008.0,Alfred Paper Boy says it is wrong that he feels he cannot trust Earn.,Neither man thinks Earn is trustworthy. Earn must have done something in the past to break their trust.,Dad,no,That's what's messed up.,Alfred Paper Boy,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
25365,1008.96,"Alfred Paper Boy tells Earn's father he does not feel like he knows Earn anymore. On screen, Earn digs through a shoebox in a bag. He pulls a wad of bills out of a shoe.",,Earn,yes,I don't really think I know Earn anymore.,Alfred Paper Boy,indoor,Earn's apartment,Alfred Paper Boy Visits Earn's Parents
25494,1014.12,"Alfred Paper Boy asks Earn's father about Earn leaving college at Princeton. Meanwhile, Earn walks into the radio station.",,Earn,yes,"Like, what happened at Princeton?",Alfred Paper Boy,outdoor,Radio station parking lot,Alfred Paper Boy Visits Earn's Parents
25543,1016.08,"Earn's father says he never asked about Princeton, and that Earn would tell Alfred Paper Boy before him. Meanwhile, Earn walks into the radio station.",,Earn,yes,I never asked. He'd tell you before me.,Dad,outdoor,Radio station parking lot,Alfred Paper Boy Visits Earn's Parents
25657,1020.64,"Alfred Paper Boy says Earn is good at keeping his mouth shut. Meanwhile, Prince, the radio station custodian, unlocks the door to the radio booth and lets Earn inside.",,"Earn, Prince the Janitor",yes,"No, Earn's good at keeping his mouth shut.",Alfred Paper Boy,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
25767,1025.04,"Dave is in the radio booth, speaking into a mic while music plays on the radio",,Dave,yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
25844,1028.12,Earn walks up to the booth and taps on the glass with the CD and money,,Earn,yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
25909,1030.72,Dave motions for Earn to come inside and give him the money.,,Dave,yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
25957,1032.64,"Earn does not give the money to Dave, but instead looks at him and walks past.",Earn knows Dave would keep the money for himself and is not going to give it to him. Earn taunts Dave with the money.,"Earn, Dave",yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
26010,1034.76,Dave looks at Earn as he walks away,Dave is surprised and taken aback that Earn is giving the money to KP instead,Dave,yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
26069,1037.12,Earn walks up to a door that says Kyle P. and slips an envelope with the CD and money under the door.,"Earn knows Dave would keep the money for himself, and gives it to KP instead",Earn,yes,,,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
26299,1046.32,"Earn's father tells Alfred Paper Boy that Earn is trying like everyone else. Meanwhile, Earn stands up and looks at the sign that says ""Kyle P.""",,Earn,yes,Earn trying like the rest of us.,Dad,indoor,Radio station,Alfred Paper Boy Visits Earn's Parents
26348,1048.28,"Back at Earn's parents' house, his father tells Alfred Paper Boy Earn gets things done when he wants to.","Earn's father may not particularly respect Earn, but he has faith in him.","Dad, Alfred",no,"But when he wants to do something, he does it.",Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
26443,1052.08,Earn's father says Earn does things on his terms. Alfred Paper Boy nods.,Alfred Paper Boy is convinced Earn would be a good manager.,Alfred Paper Boy,no,on his terms.,Dad,outdoor,Earn's parents' house,Alfred Paper Boy Visits Earn's Parents
26535,1055.76,"Earn sits on a bus, holding his sleeping daughter, Lottie. Earn and Lottie are both wearing headphones, listening to music. Earn's headphones are black, and Lottie's are pink with a tiara. Earn looks down at Lottie.",,"Earn, Lottie",yes,,,outdoor,The bus,The Strange Man on the Bus
26624,1059.32,"Earn looks up from his sleeping daughter, Lottie, and then looks at the man across the aisle.",,"Earn, Lottie",yes,,,outdoor,The bus,The Strange Man on the Bus
26774,1065.32,"A bald, black man in a suit sits across from Earn. He tells Earn that his mind is racing.",The man,Strange Man,yes,Your mind's racing.,Strange Man,outdoor,The bus,The Strange Man on the Bus
26869,1069.12,The strange man looks at Earn and speaks,,Strange Man,yes,"Tell me, yo.",Strange Man,outdoor,The bus,The Strange Man on the Bus
26941,1072.0,Earn looks at the strange man. The strange man walks over and sits down next to Earn.,,"Earn, Lottie, Strange Man",yes,,,outdoor,The bus,The Strange Man on the Bus
27089,1077.92,Earn takes off his headphones and looks at the stranger. Earn rolls his eyes.,Earn is at first annoyed the stranger is trying to talk to him,"Earn, Lottie, Strange Man",no,,,outdoor,The bus,The Strange Man on the Bus
27210,1082.76,The stranger pulls a jar of Nutella out of his pocket and unscrews the lid. Earn looks at him and says he feels like he always loses.,Earn opens up to the stranger,"Strange Man, Earn, Lottie",no,I just keep losing.,Earn,outdoor,The bus,The Strange Man on the Bus
27339,1087.92,Earn wonders if some people are just meant to always lose so that others can win.,Earn feels like the universe is against him.,"Earn, Lottie, Strange Man",no,"I mean, are some people just supposed to lose?",Earn,outdoor,The bus,The Strange Man on the Bus
27505,1094.56,Earn wonders if his constant bad luck is the universe balancing itself for others' good luck,Earn feels it is his purpose to be a perpetual loser.,"Earn, Lottie, Strange Man",no,"For balance in the universe, I mean.",Earn,outdoor,The bus,The Strange Man on the Bus
27602,1098.44,Earn continues wondering aloud to the stranger about his luck and balance. The stranger spreads Nutella on bread with a plastic knife to make a sandwich.,,"Earn, Strange Man",no,Like are there just some people on Earth who,Earn,outdoor,The bus,The Strange Man on the Bus
27691,1102.0,Earn wonders aloud if his purpose is to make life easier for people who win as much as he loses. The stranger continues spreading Nutella on bread to make a sandwich.,,"Earn, Strange Man",no,are supposed to be here just to make it easier for the winners.,Earn,outdoor,The bus,The Strange Man on the Bus
27820,1107.16,Earn finishes speaking and reaches down to touch Lottie's hand. The stranger finishes spreading the Nutella on the bread and puts the knife down.,,"Strange Man, Earn, Lottie",no,"Like, really.",Earn,outdoor,The bus,The Strange Man on the Bus
27920,1111.16,"Earn looks down at Lottie. The stranger puts the two pieces of bread together to make a sandwich and begins to explain to Earn the nature of life, struggle, and resistance. Earn turns to look at the stranger",,"Strange Man, Earn, Lottie",no,"Resistance is the symptom of the way things are,",Strange Man,outdoor,The bus,The Strange Man on the Bus
28041,1116.0,Earn looks sideways at the stranger and narrows his eyes. The stranger continues speaking about resistance and the way things are.,Earn is curious about who the strange man is,"Earn, Lottie, Strange Man",no,not the way things necessarily should be.,Strange Man,outdoor,The bus,The Strange Man on the Bus
