Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
13865	554.6	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13866	554.64	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13867	554.6800000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13868	554.72	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13869	554.76	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13870	554.8000000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13871	554.84	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13872	554.88	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13873	554.9200000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13874	554.96	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13875	555.0	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13876	555.0400000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13877	555.08	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13878	555.12	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13879	555.1600000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13880	555.2	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13881	555.24	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13882	555.2800000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13883	555.32	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13884	555.36	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13885	555.4000000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13886	555.44	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13887	555.48	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13888	555.52	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13889	555.5600000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13890	555.6	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13891	555.64	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13892	555.6800000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13893	555.72	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13894	555.76	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13895	555.8000000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13896	555.84	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13897	555.88	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13898	555.9200000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13899	555.96	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13900	556.0	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13901	556.0400000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13902	556.08	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13903	556.12	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13904	556.1600000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13905	556.2	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13906	556.24	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13907	556.2800000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13908	556.32	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13909	556.36	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13910	556.4000000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13911	556.44	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13912	556.48	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13913	556.52	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13914	556.5600000000001	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13915	556.6	1	Alfred Paper Boy bangs his hand on the table, grins, and grunts. He reaches out and shakes PJ the Waiter's hand	Alfred Paper Boy is excited about and appreciates the blue cheese.	Alfred Paper Boy, PJ the Waiter	0	1	"too" "Yeah, man!"	PJ the Waiter, Alfred Paper Boy	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13916	556.64	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13917	556.6800000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13918	556.72	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13919	556.76	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13920	556.8000000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13921	556.84	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13922	556.88	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13923	556.9200000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13924	556.96	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13925	557.0	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13926	557.0400000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13927	557.08	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13928	557.12	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13929	557.1600000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13930	557.2	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13931	557.24	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13932	557.2800000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13933	557.32	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13934	557.36	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13935	557.4000000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13936	557.44	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13937	557.48	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13938	557.52	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13939	557.5600000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13940	557.6	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13941	557.64	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13942	557.6800000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13943	557.72	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13944	557.76	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13945	557.8000000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13946	557.84	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13947	557.88	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13948	557.9200000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13949	557.96	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13950	558.0	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13951	558.0400000000001	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
13952	558.08	1	PJ the Waiter, still holding Alfred Paper Boy's hand, encourages him to keep doing what he is doing.	0	PJ the Waiter	0	1	"Ayo, keep doing your thing man, alright?"	PJ the Waiter	1	1	J. R. Crickets Restaurant	1	One of the Last Real Rappers	
