Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
19166,766.6400000000001,"Earn and the other inmates sit silently, eyes downcast, as the officers subdue a screaming Lee. The alarm keeps sounding.",Earn and the other inmates are now uncomfortable with the officers' treatment of Lee,"Earn, Buck, Old Inmate, Inmate",no,,,indoor,Jail waiting room,Treating Lee
19294,771.7600000000001,BLACK SCREEN 2,,,no,,,,,
19358,774.32,"Darius opens the door off screen. He walks into Alfred Paper Boy's house and greets him, looking at his phone.",,Darius,no,"Yeah! Hey, bruh",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
19436,777.44,"Darius, still looking at his phone, sits down on the couch and tells Alfred Paper Boy that XXL Magazine covered the shooting.",,Darius,no,"Uh, Double X L just picked up your story.",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
19517,780.6800000000002,Alfred Paper Boy walks in and sits down at the table. Darius continues talking about his publicity.,,Alfred Paper Boy,no,And...it looks like Complex got you at song,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
19635,785.4000000000002,"Darius, sitting on the couch and looking at his phone, continues talking to Alfred Paper Boy at the table behind him.",,"Darius, Alfred Paper Boy",no,"of the month, bruh.",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
19676,787.0400000000002,Alfred Paper Boy responds shortly. Darius nods his head.,Alfred Paper Boy is disinterested in the publicity.,"Darius, Alfred Paper Boy",no,Cool,Alfred Paper Boy,indoor,Alfred Paper Boy's house,Alfred's Mood
19723,788.9200000000002,Darius pauses for a second and looks up from his phone. He questions Alfred Paper Boy's lack of excitement at the news.,,"Darius, Alfred Paper Boy",no,Well that don't sound like you think it's cool.,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
19825,793.0,Alfred Paper Boy rubs his face and does not respond.,Alfred Paper Boy is brooding about something.,"Darius, Alfred Paper Boy",no,,,indoor,Alfred Paper Boy's house,Alfred's Mood
19878,795.12,"Darius turns around and suggests they go out to a club and pick up women, who will love Alfred Paper Boy because he is a thug.",Darius tries to make Alfred Paper Boy feel better and lift his mood.,Darius,no,"We should go out. Them crazy girls that be over at Edgewood, man, they love a thug.",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20032,801.2800000000002,Alfred Paper Boy leans his head back and closes his eyes. Darius continues.,Alfred Paper Boy is not interested or receptive. Darius continues trying to encourage him.,Alfred Paper Boy,no,You gon clean it all up,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20064,802.5600000000002,Alfred Paper Boy responds that he does not feel like going to a club.,"Alfred Paper Boy feels down, in a strange mood.",Alfred Paper Boy,no,"Nah, man, I don't know, man, I'm not feeling it.",Alfred Paper Boy,indoor,Alfred Paper Boy's house,Alfred's Mood
20119,804.7600000000001,"Alfred Paper Boy slouches in his chair and continues, saying he does not want to be around people because he feels weird.",Alfred Paper Boy is thinking about the people from that day who have seen him differently because of the shooting.,Alfred Paper Boy,no,"I don't feel like being around people today. I just, I'm getting this weird, like, energy today.",Alfred Paper Boy,indoor,Alfred Paper Boy's house,Alfred's Mood
20267,810.6800000000002,"Darius, sitting on the couch, suggests they go play pool instead, since the people there are cool.",,Darius,no,"Well, yo, maybe we could go shoot some pool, right? The cool up there.",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20378,815.12,Alfred Paper Boy rolls his eyes. Darius reminds him of a waitress he likes that he could see.,Alfred Paper Boy feels strange and unmotivated.,Alfred Paper Boy,no,"Plus, you know, you could talk to that little waitress, you know",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20447,817.88,"Darius, sitting on the couch, gestures at his head and describes the waitress's hair.",,Darius,no,with the hair thing going on.,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20506,820.24,"Alfred Paper Boy, sitting in the chair, stares at the table in front of him and answers quietly.",Alfred Paper Boy is disinterested.,"Alfred Paper Boy, Darius",no,Yeah...maybe.,Alfred Paper Boy,indoor,Alfred Paper Boy's house,Alfred's Mood
20537,821.48,Darius's phone makes a noise and he turns to check it.  Alfred Paper Boy does not move.,,"Alfred Paper Boy, Darius",no,Oh,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20611,824.44,Darius gets Alfred Paper Boy's attention.,,"Alfred Paper Boy, Darius",no,"Hey, bruh.",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20649,825.96,Darius says that he has Google Alerts set to give him news about Alfred Paper Boy. Alfred Paper Boy looks at his watch.,Alfred Paper Boy is bored and disinterested.,"Alfred Paper Boy, Darius",no,"I got Google Alerts set up on you, and it look like",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20712,828.48,Darius starts reading one of the headlines. Alfred Paper Boy stands up and from the table and starts to walk away.,Alfred Paper Boy is moody and disinterested.,"Alfred Paper Boy, Darius",no,"the Vibe wrote one. It says, Is Paper Boy",Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20812,832.48,Darius looks at his phone and reads the headline comparing Alfred Paper Boy to Tupac Shakur. Alfred Paper Boy walks out of the house.,,"Darius, Alfred Paper Boy",no,Atlanta's Tupac?,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20872,834.88,Darius pauses as he reads the article. The door shuts behind Alfred Paper Boy,,Darius,no,,,indoor,Alfred Paper Boy's house,Alfred's Mood
20912,836.48,Darius says the article said no. Alfred Paper Boy is no longer in the house.,,Darius,no,They say no.,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
20944,837.7600000000001,"Darius continues, reading a different article on his phone.",Darius is oblivious to the fact that Alfred Paper Boy left and is no longer listening.,Darius,no,But apparently John Boyega is the new Magic Johnson. Huh.,Darius,indoor,Alfred Paper Boy's house,Alfred's Mood
21112,844.48,"Alfred Paper Boy walks alone down a street, outside. A group of three men sit or stand on some steps and talk.",,Alfred Paper Boy,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21251,850.0400000000002,Alfred Paper Boy walks casually down the sidewalk.,,Alfred Paper Boy,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21359,854.36,"Suddenly Alfred Paper Boy notices something off screen. He stops, and can hear the sound of children playing with toy guns.",Alfred Paper Boy is troubled.,Alfred Paper Boy,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21503,860.12,"Alfred stands and listens for a moment, and makes a face.",Alfred Paper Boy is bothered by the children playing the toy guns.,Alfred Paper Boy,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21560,862.4000000000002,Alfred Paper Boy narrows his eyes and decides to walk over and approach the children.,Alfred Paper Boy is bothered by the children playing with toy guns.,Alfred Paper Boy,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21712,868.48,"Asia, a young black girl, runs up the steps. Children shout and toy guns are making noises.",,Asia,no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21794,871.7600000000001,"Asia runs, chased by a young black boy, Demarrio, wearing a hat and holding a toy gun and pretending to shoot her. Asia pretends to be shot and falls to the ground.",,"Asia, Demarrio",no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21885,875.4000000000002,Demarrio lowers the toy gun and compares himself to Paper Boy.,,"Demarrio, Asia",no,"Just like Paper Boy, girl!",Demarrio,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21937,877.48,"Another young black boy, Chris, walks up to Demarrio and asks for the toy gun.",,Chris,no,"Let me see it, Demarrio!",Chris,outdoor,Outside Decatur Apartments,Just Like Paper Boy
21972,878.8800000000001,Demarrio turns and points the toy gun at Chris. He tells him to back up or he will shoot.,,"Demarrio, Chris, Asia",no,"Back up or I smoke you, man.",Demarrio,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22038,881.5200000000002,"Crystal, a black woman who is Demarrio's mother, notices the children playing with the toy gun and walks toward Demarrio, speaking sternly.",Crystal is angry with the children for playing with the toy gun.,"Demarrio, Chris, Crystal",no,Boy! What is your problem?,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22133,885.32,Crystal grabs Demarrio firmly by the collar and pulls the gun out of his hand. She scolds him for playing with the toy gun. Asia stands up.,Crystal is angry with the children for playing with the toy gun.,"Crystal, Demarrio, Chris, Asia",no,Didn't I tell you that we do not play with guns in this house?,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22219,888.7600000000001,"Crystal holds Demarrio by the collar, holds up the toy gun, and asks where he got it.",Crystal is angry with the children for playing with the toy gun.,"Crystal, Demarrio, Chris, Asia",no,Where you get this from?,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22250,890.0,"Demarrio says he got the gun from his friend, Alex.  Chris and Asia walk up to them.",,"Demarrio, Crystal, Chris",no,"My friend, Alex.",Demarrio,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22296,891.84,Crystal sternly tells Demarrio not to play with toy guns again.,Crystal is angry.,"Demarrio, Crystal, Chris",no,"I better not catch you playing with no toy guns again, boy.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22348,893.9200000000002,Asia adds that Demarrio was pretending to be Paper Boy,"Asia speaks smugly, and seems eager to get Demarrio in trouble.","Crystal, Demarrio, Asia, Chris",no,He was playing like he was Paper Boy.,Asia,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22398,895.9200000000002,Crystal turns to Asia and responds.,Crystal is angry with the children for playing with the toy gun.,"Crystal, Demarrio, Asia, Chris",no,I don't care,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22416,896.6400000000001,"Crystal sternly tells Asia that playing like that is not okay. Demarrio turns away, rolling his eyes.",Crystal is angry with the children for playing with the toy gun. She likely wants to keep them from away from the violence in Atlanta.,"Demarrio, Crystal, Chris",no,"Asia, we don't play like that.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22450,898.0,"Crystal looks at Demarrio, and turns to lead the children away.",Crystal is angry with the children for playing with the toy gun.,"Crystal, Demarrio, Chris",no,Come on.,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22503,900.12,Alfred Paper Boy runs up from behind them and yells to get their attention.,,"Alfred Paper Boy, Crystal, Demarrio, Chris, Asia",no,Hey! Hey!,Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22556,902.24,Crystal and the children stop and turn around. Alfred Paper Boy says he saw what happened and came over.,,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,"Hey, I just wanted to come over cause I just saw that, and I wanted to tell y'all,",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22661,906.44,Alfred Paper Boy tells the children that violence is not cool.,Alfred Paper Boy is trying to be a good influence.,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,"You know, shooting people? That isn't cool.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22743,909.72,Crystal pauses for a second and then responds.,Crystal is offended that a random man is trying to parent for her.,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,"Yeah, I know.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22800,912.0,"Crystal asks who Alfred Paper Boy is, and why he is talking to them.","Crystal is annoyed, guarded and standoffish.","Crystal, Demarrio, Chris, Asia",no,"Who are you, and why are you speaking to me and my children?",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22888,915.52,Alfred Paper Boy responds slowly.,Alfred Paper Boy realizes he may have offended Crystal,Alfred Paper Boy,no,"Oh, no",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
22958,918.32,Alfred Paper Boy apologizes for intruding.,Alfred Paper Boy realizes he may have offended Crystal,Alfred Paper Boy,no,I...I didn't mean to just get in your business.,Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23033,921.32,Crystal responds,Crystal is offended.,"Crystal, Demarrio, Chris, Asia",no,"Yeah, but you did.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23089,923.56,Alfred Paper Boy explains that he feels at fault because he is Paper Boy.,"Alfred Paper Boy is awkward, but trying to be a good influence. He feels guilty for being a role model for violence.",Alfred Paper Boy,no,"Look, I may be to blame cause...you know, I'm actually Paper Boy.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23188,927.52,Crystal does not recognize him and asks who he is. The children stare.,Crystal is annoyed. Asia looks angry. Demarrio and Chris look skeptical.,"Crystal, Demarrio, Chris, Asia",no,Who?,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23244,929.76,Alfred Paper Boy repeats his name.,Alfred Paper Boy is surprised they do not recognize him.,Alfred Paper Boy,no,Paper Boy?,Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23271,930.84,Alfred Paper Boy pauses for a long moment. He clarifies that he is the rapper the children referenced.,Alfred Paper Boy is surprised they do not recognize him.,Alfred Paper Boy,no,The rapper that your child was imitating?,Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23359,934.36,Demarrio points at Alfred Paper Boy and says he is not Paper Boy,Demarrio does not believe Alfred Paper Boy,"Demarrio, Chris, Crystal, Asia",no,"You ain't Paper Boy, man!",Demarrio,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23407,936.28,"Alfred Paper Boy starts to respond and curse at Demarrio, but catches himself. He pauses and repeats his name.",Alfred Paper Boy is momentarily angry,Alfred Paper Boy,no,"Yeah, I am, you little...Paper Boy?",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23513,940.52,"Alfred Paper Boy starts rapping his song, hoping they will recognize him.",,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,"Paper Boy, Paper Boy, all about that paper, boy.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23637,945.48,Demarrio points at Alfred Paper Boy and opens his mouth.,Demarrio recognizes Alfred Paper Boy,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23681,947.24,Crystal realizes she heard Alfred Paper Boy's song on the radio. Demarrio gestures and points.,Crystal recognizes Alfred paper Boy.,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,Wait a second. I heard that today in the car.,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23792,951.68,"Crystal takes a step toward Alfred Paper Boy and says her girlfriend mentioned him. Demarrio and Chris point, open-mouthed, at Alfred Paper Boy.",Crystal's attitude suddenly changes. She becomes interested in Alfred Paper Boy. The children are excited.,"Crystal, Demarrio, Chris, Asia",no,I think my girlfriend was talking,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23889,955.56,Alfred Paper Boy raises a hand in greeting.,,Alfred Paper Boy,no,"about you! ""Yeah""","Crystal, Alfred Paper Boy",outdoor,Outside Decatur Apartments,Just Like Paper Boy
23929,957.16,Crystal hands the toy gun back to Demarrio and tells him to get her phone from her purse.,Crystal is more interested in meeting a famous rapper than the lesson he was trying to teach her children.,"Crystal, Asia, Chris, Demarrio",no,"Go get my phone out my purse, boy, go!",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
23990,959.6,"Demarrio runs off. Crystal smiles, laughs, fixes her hair, and takes a step toward Alfred Paper Boy. Chris and Asia watch.",Crystal is flirting with Alfred Paper Boy,"Crystal, Asia, Chris, Demarrio",no,"Oh my goodness, that's crazy!",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24119,964.76,Alfred Paper Boy raises his eyes and leans away from Crystal. Crystal asks why he is in the neighborhood.,Alfred Paper Boy is surprised at Crystal's sudden change in demeanor. Crystal is flirting with Alfred Paper Boy,Alfred Paper Boy,no,What're you doing here?,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24174,966.96,Alfred Paper Boy responds that he lives nearby.,Alfred Paper Boy feels awkward.,Alfred Paper Boy,no,"I, uh, no, I'm from around the way, so... Look, I",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24269,970.76,Alfred Paper Boy apologizes for intruding. Crystal grins and stares at him.,Alfred Paper Boy tries to end the conversation. Crystal continues flirting with him.,"Crystal, Asia, Chris",no,didn't mean to get in your business.,Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24293,971.72,"Asia points her finger at Alfred Paper Boy, and says he shot someone. Crystal grins and sways her shoulders.",Crystal continues flirting with Alfred Paper Boy,"Crystal, Asia, Chris",no,You shot somebody.,Asia,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24329,973.16,Crystal cuts Asia off and tells her to be quiet.,,"Crystal, Asia, Chris",no,"Quiet, girl.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24350,974.0,Alfred Paper Boy glares silently at Asia. Crystal says her mother will be there soon.,Alfred Paper Boy is angry and uncomfortable. He also does not like how Crystal seems to no longer care about discouraging violence in the children.,Alfred Paper Boy,no,"You mama will be here soon, don't start now.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24422,976.88,"Crystal tells Alfred Paper Boy that only Demarrio is her son, Asia and Chris are her sister's.","Crystal is dismissive of the children, and tries to downplay them while flirting with Alfred Paper Boy","Crystal, Asia, Chris",no,"Only, uh, Demarrio my son. This just my niece and nephew.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24528,981.12,Crystal instructs Asia and Chris to greet Alfred Paper Boy,,"Crystal, Asia, Chris",no,"Say hey, y'all, hey.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24558,982.32,Asia and Chris wave and greet Alfred Paper Boy,,"Crystal, Asia, Chris",no,Hey.,"Asia, Chris",outdoor,Outside Decatur Apartments,Just Like Paper Boy
24577,983.08,Alfred Paper Boy waves and greets the children.,Alfred Paper Boy feels awkward.,Alfred Paper Boy,no,"Hey, guys.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24629,985.16,Crystal takes her phone from Demarrio and asks Alfred Paper Boy for a picture. She calls him a rap star and moves her hips suggestively. Demarrio holds the toy gun.,Crystal continues flirting with Alfred Paper Boy.,"Crystal, Alfred Paper Boy, Demarrio, Chris",no,"Well, um, let me get a picture with you, mister rap star.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24730,989.2,Crystal laughs. Alfred Paper Boy responds.,Alfred Paper Boy feels uncomfortable.,"Crystal, Alfred Paper Boy, Demarrio, Chris",no,"Uh, oh.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24755,990.2,Crystal says she is going to send the picture to her friend.,,"Crystal, Alfred Paper Boy, Demarrio, Chris",no,"Imma send it to my girl, Ebony.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24790,991.6,Crystal walks over to Alfred Paper Boy to take a picture. She calls the children to come with her.,Alfred Paper Boy is uncomfortable.,"Crystal, Alfred Paper Boy, Demarrio, Chris, Asia",no,"Come on, y'all, come get in this pic, come on. ""Uh, alright, okay.""","Crystal, Alfred Paper Boy",outdoor,Outside Decatur Apartments,Just Like Paper Boy
24851,994.04,Crystal and the children gather around Alfred Paper Boy. Alfred Paper Boy puts his arms around them.,Alfred Paper Boy feels awkward.,"Alfred Paper Boy, Crystal, Demarrio, Chris, Asia",no,"Oh, so, family portrait, okay.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24896,995.84,Crystal raises her phone to take a picture and tells everyone to smile. Demarrio points the toy gun at the camera. Alfred Paper Boy looks at him and awkwardly puts his arm around them all.,Alfred Paper Boy is unhappy how Crystal stopped caring about the children playing with guns and glorifying violence.,"Alfred Paper Boy, Crystal, Demarrio, Asia",no,Y'all smile now.,Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
24943,997.72,From the camera's perspective: Crystal holds up her phone to take a picture and smiles. Alfred Paper Boy holds his chain and smiles. Demarrio points the toy gun at the camera. Chris and Asia hold their fingers up at the camera.,Alfred Paper Boy is awkward.,"Alfred Paper Boy, Crystal, Demarrio, Asia, Chris",no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25012,1000.48,Crystal takes the picture and tells the children to get out so she can take one alone with Alfred Paper Boy. She gives Demarrio her phone.,"Crystal talks quickly, and is mostly interested in a picture alone with Alfred Paper Boy","Crystal, Alfred Paper Boy, Demarrio, Asia, Chris",no,"Alright move, let me get a picture with mama, so take this, Demarrio.",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25080,1003.2,"Crystal turns to Alfred Paper Boy, grins, touches him, and asks to put her hand on his chest.",Crystal is flirting with Alfred Paper Boy again.,"Crystal, Alfred Paper Boy, Demarrio, Chris, Asia",no,"Let me put my head on your chest, okay?",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25116,1004.64,Alfred Paper Boy responds.,Alfred Paper Boy feels awkward.,"Alfred Paper Boy, Crystal, Demarrio, Chris, Asia",no,"Oh, okay.",Alfred Paper Boy,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25143,1005.72,"Crystal crabs Alfred Paper Boy's chest, hugs him tightly, and tells Demarrio to take the picture quickly.",Alfred Paper Boy stands uncomfortably.,"Alfred Paper Boy, Crystal, Demarrio, Chris, Asia",no,"Take it, Demarrio, hurry up!",Crystal,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25174,1006.96,"Demarrio turns around, raises Crystal's phone, and takes a pictures. Crystal grabs Alfred Paper Boy tightly. Alfred Paper Boy extends his arms and makes a face.",Alfred Paper Boy is uncomfortable.,"Alfred Paper Boy, Crystal, Demarrio, Chris, Asia",no,,,outdoor,Outside Decatur Apartments,Just Like Paper Boy
25210,1008.4,"A small television in the corner of the jail waiting room has a piece of paper over it, with the word BROKEN written on it.",,,no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
25270,1010.8,"Johnny, a young, black inmate, tells someone off screen he has not seen them for a long time. He smiles.",Johnny is happy and flirtatious,Johnny,no,I haven't seen you in forever.,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25325,1013.0,"Lisa, a transgender woman, smiles back at Johnny. Johnny asks if Lisa remembers.",Lisa is clearly transgender but Johnny does not seem to know.,Lisa,no,You remember O' twelve?,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25390,1015.6,Johnny remembers Lisa's old hair color.,Johnny is flirting with Lisa,Johnny,no,Your hair was brown.,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25425,1017.0,Lisa responds that she was different back then.,,Lisa,no,"Oh, I remember. Honey, I was in a completely different",Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
25510,1020.4,Lisa continues. Johnny smiles.,,Johnny,no,space back then.,Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
25535,1021.4,Johnny says he likes Lisa's current hair.,Johnny is flirting with Lisa and does not seem to realize she is transgender.,Johnny,no,"Nah, nah, it's nice, now. I like it.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25577,1023.08,Johnny talks about Lisa's changing hair. The camera pans to show Earn sitting between Johnny and Lisa.,Earn is uncomfortable and annoyed.,"Johnny, Earn",no,You always did like to switch it up.,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25644,1025.76,Earn offers to move.,Earn is uncomfortable and annoyed at the flirting across him.,"Johnny, Earn",no,I can move if you want,Earn,indoor,Jail waiting room,Black Masculinity and Transphobia
25700,1028.0,"Johnny looks at Earn, pauses, and responds. Johnny and Earn stare at each other for a second.",Johnny is annoyed with Earn for interrupting.,"Johnny, Earn",no,"Yeah, I know.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25769,1030.76,Johnny turns back to Lisa and says he was wild when the last met. He laughs.,"Johnny flirts with Lisa, ignoring Earn","Johnny, Earn",no,"Yeah, I was wilding back then.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25865,1034.599999999,Johnny asks if Lisa remembers a mutual friend. Earn sits between the two with his eyes closed.,"Earn is tired, uncomfortable, and frustrated.","Johnny, Earn, Lisa",no,"You, you remember Larry?",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
25894,1035.76,"Lisa does not remember. Earn sits between the two, eyes closed.","Earn is tired, uncomfortable, and frustrated.","Johnny, Earn, Lisa",no,"No, not Larry.",Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
25932,1037.28,"Johnny talks about Larry. Earn sits between the two, eyes closed.","Earn is tired, uncomfortable, and frustrated.","Johnny, Earn, Lisa",no,"Yeah, yeah, Larry. Used to come around with Kevin? He went to Southwest?",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26022,1040.88,"Lisa responds. Earn lowers his head, half asleep.","Earn is tired, uncomfortable, and frustrated.","Johnny, Earn, Lisa",no,"Hmm, I think so.",Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
26057,1042.28,"Lisa remembers Kevin, another friend.",,Lisa,no,"I remember Kevin, he was loud.",Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
26116,1044.64,Johnny talks about Larry.,,Lisa,no,Larry came with us to the,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26141,1045.64,Johnny talks about going to movies with Lisa and smiles.,,Johnny,no,movies that time. I know you remember the movies.,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26200,1048.0,Johnny talks about the movies with Lisa. Earn dozes.,Lisa is bashful.,"Lisa, Earn",no,We used to get freaky in there all the time! Remember that?,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26248,1049.92,Lisa tells Johnny to be quiet. Earn is asleep.,Lisa is bashful.,"Lisa, Earn",no,Quiet!,Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
26282,1051.28,Johnny responds. Earn wakes up.,,"Lisa, Earn",no,"Oh don't act, girl!",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26306,1052.24,Johnny talks about having sex with Lisa and asks where she lives. Earn signs and looks at the ceiling.,Johnny flirts with Lisa. Earn is uncomfortable and annoyed.,"Johnny, Earn",no,"You know we used to get it in. Hey, where you stay at, now?",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26394,1055.76,Lisa does not answer. Earn looks around the room. Johnny looks at Earn.,Earn is uncomfortable and annoyed. Johnny is angry with Earn.,"Johnny, Earn, Lisa",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
26468,1058.72,Johnny yells at Earn.,Johnny is angry with Earn.,"Johnny, Earn",no,"Hey, man, what's your problem, man?",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26505,1060.2,Earn stammers in response.,Earn is awkward.,"Johnny, Earn",no,"Nah, I'm, no problem.",Earn,indoor,Jail waiting room,Black Masculinity and Transphobia
26537,1061.48,Earn offers to move again.,,"Earn, Johnny",no,"I can move, if you want.",Earn,indoor,Jail waiting room,Black Masculinity and Transphobia
26577,1063.0799999990002,Johnny yells at Earn.,Johnny is angry with Earn.,Johnny,no,"I didn't ask you to move, nigga! I, I'm trying to talk to",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26618,1064.72,"Lisa looks at Johnny, then looks away.",Lisa is uncomfortable. Earn looks down.,"Lisa, Earn",no,"my girl, you acting all weird and shit!",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26664,1066.5600000000004,"Rico, another young, black inmate wearing an orange jersey, pipes up from across the room. Buck turns to look at him.",Rico is skeptical.,"Rico, Buck",no,Yo girl?,Rico,indoor,Jail waiting room,Black Masculinity and Transphobia
26690,1067.599999999,Johnny responds and introduces Lisa as his ex-girlfriend. Earn looks at them.,"Lisa is clearly transgender, but Johnny does not realize.","Johnny, Earn, Lisa",no,"Yeah, man. Yo, this is my ex, Lisa, man. We used to talk back after my mom",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
