Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
15338,613.52,"Michael, Buster, and GOB pose for George Senior to take a picture. George Senior makes a joke. The drum plays a rimshot.",,"Michael, Buster, GOB",no,Shareholders' meeting.,George Senior,outdoor,Family boat party,Prepare to be Boarded
15377,615.08,"Two boats, one marked SHERIFF quickly approach the Bluths' yacht, sirens blaring.",,Securities and Exchange Commission,no,,,outdoor,Family boat party,Prepare to be Boarded
15422,616.88,GOB asks if the boats are police boats. The drum plays another rimshot.,,"GOB, Buster, Michael",no,Are those police boats?,GOB,outdoor,Family boat party,Prepare to be Boarded
15485,619.4000000000002,Everyone turns to look at the boats with the siren. George Senior lowers his camera. GOB again says they are police boats.,George Senior is worried.,"George-Senior, Buster, Lindsay, Lucille, Michael, Buster",no,"No, I’m serious. I think they are police boats.",GOB,outdoor,Family boat party,Prepare to be Boarded
15550,622.0,"The boats approach the Bluths' yacht, sirens blaring. A voice calls out that they will board the yacht.",,Securities and Exchange Commission,no,Prepare to be boarded!,Securities and Exchange Commission,outdoor,Family boat party,Prepare to be Boarded
15581,623.24,The voice again instructs them to prepare for boarding. George-Michael and Maeby abruptly stop kissing and look around.,George-Michael and Maeby are surprised and worried.,"George-Michael, Maeby",no,Prepare to be boarded!,Securities and Exchange Commission,outdoor,Family boat party,Prepare to be Boarded
15620,624.8000000000002,George-Michael shouts that he knew kissing Maeby was illegal.,George-Michael thinks the police are coming to arrest him because he kissed his cousin.,"George-Michael, Maeby",no,I knew it was against the law!,George-Michael,outdoor,Family boat party,Prepare to be Boarded
15662,626.48,George Senior recognizes the boats as the Securities and Exchange Commission.,George Senior is worried.,George Senior,yes,That's the Securities and Exchange Commission.,George Senior,outdoor,Family boat party,Prepare to be Boarded
15729,629.1600000000002,Buster asks if the Securities and Exchange Commission has boats.,Buster is surprised.,"Buster, GOB",yes,They have boats?,Buster,outdoor,Family boat party,Prepare to be Boarded
15756,630.24,George Senior asks the crowd for a cell phone.,George Senior is worried.,"George Senior, guests",yes,"Alright, give me a cell phone.",George Senior,outdoor,Family boat party,Prepare to be Boarded
15784,631.36,Lucille yells at Lindsay and Buster to come to the bridge with her and rushes off.,Lucille is panicking.,"Lucille, Lindsay, Michael, Buster",yes,"Lindsay, Buster, up to the bridge!",Lucille,outdoor,Family boat party,Prepare to be Boarded
15838,633.5200000000002,Michael stares silently. Lucille yells at Buster.,,Michael,yes,"Come on, Buster!",Lucille,outdoor,Family boat party,Prepare to be Boarded
15875,635.0,"Lucille, Lindsay, and Buster run toward the bridge. Lucille shouts. The shot transitions to a splitscreen with George Senior talking on a cell phone.",Everyone is panicking.,"Lindsay, Buster, guests",yes,Might good grief!,Lucille,outdoor,Family boat party,Prepare to be Boarded
15916,636.64,"On one side of the split screen, George Senior tells someone on the phone named Dolores to empty an account. On the other, Lucille yells at guests and pushes them out of the way as she, Buster, and Lindsay run to the bridge.","George Senior is trying to cover up something illegal involving money. Lucille, Buster, and Lindsay are panicking.","George Senior, Lindsay, Buster, guests",yes,"Dolores, listen to me. Empty the account. ""Out of my way!""","George Senior, Lucille",outdoor,Family boat party,Prepare to be Boarded
16002,640.08,"On one side of the split screen, George Senior asks Dolores on the phone why she is crying. On the other, Lucille pushes yells at guests and pushes them out of the bridge as she, Buster, and Lindsay rush onto the bridge.","Lucille, Buster, and Lindsay are panicking.","George Senior, Lindsay, Buster, Lucille, guests",yes,"Why are you crying? ""Out of my way, Celeste!""","George Senior, Lucille",outdoor,Family boat party,Prepare to be Boarded
16036,641.44,The split screen transitions to Lindsay running up the stairs to the bridge after Buster and Lucille. George Senior asks Dolores again why she is crying.,,"Lindsay, Buster, George Senior",yes,Why are you crying?,George Senior,outdoor,The bridge,Prepare to be Boarded
16066,642.64,"Lucille pushes the captain out of her way as she, Buster, and Lindsay enter the bridge.",Lucille is panicking.,"Captain, Lucille, Buster, Lindsay",yes,"Out of my way. Out, out, out.",Lucille,outdoor,The bridge,Prepare to be Boarded
16133,645.32,Lucille tells Lindsay to take over steering the yacht. Lindsay lunges for the wheel.,,"Lindsay, Lucille, Buster, Captain",yes,"Lindsay, take the wheel.",Lucille,outdoor,The bridge,Prepare to be Boarded
16167,646.6800000000002,Lindsay approaches the wheel. Lucille tells Buster to find a way to the ocean.,Lindsay is frantic.,"Lindsay, Lucille, Buster, Captain",yes,"Buster, find us a channel to the ocean.",Lucille,outdoor,The bridge,Prepare to be Boarded
16210,648.4000000000002,Buster stammers that he does not have any of his equipment with him.,Buster is nervous.,"Buster, Lucille, Lindsay, Captain",yes,"Gee, I don’t really have any of my mapping equipment with me.",Buster,outdoor,The bridge,Prepare to be Boarded
16257,650.2800000000002,Lindsay yells at Buster about his expensive cartography lessons and tells him to find a way to open water.,Buster starts hyperventilating.,"Lindsay, Buster, Lucille",yes,You’ve had eighty thousand dollars worth of cartography lessons. Get us a channel to the ocean.,Lindsay,outdoor,The bridge,Prepare to be Boarded
16351,654.0400000000002,Buster starts hyperventilating. Lucille locks the door to the bridge.,,"Buster, Lucille",yes,"Okay, okay, okay.",Buster,outdoor,The bridge,Prepare to be Boarded
16414,656.5600000000002,George Senior asks Dolores on the phone if she can hear him.,,George Senior,yes,Can you hear me now?,George Senior,outdoor,The bridge,Prepare to be Boarded
16439,657.5600000000002,Buster looks at the map and says the blue part is the land. Lucille looks over his shoulder. The captain stands outside the locked door.,Buster does not know anything about cartography or how to read a map.,"Buster, Lucille, Captain",yes,Obviously this blue part here is the land. And that would mean...,Buster,outdoor,The bridge,Prepare to be Boarded
16536,661.44,"Buster trails off, and starts hyperventilating, having a panic attack. Lindsay and Lucille try to calm him down. The captain pulls out a cell phone outside the locked door.",Buster does not know the first thing about cartography or reading a map and got nervous under pressure.,"Buster, Lucille, Lindsay, Captain",yes,"Oh, Buster, Buster, it'll be alright.",Lucille,outdoor,The bridge,Prepare to be Boarded
16632,665.2800000000002,GOB leads George Senior upstairs to the Aztec Tomb. George Senior tells Dolores on the phone to shred and save certain things.,George Senior is trying to quickly cover up something illegal.,"George Senior, GOB",yes,"Shredder. No, save it. Save it. Shredder.",George Senior,outdoor,Family boat party,Prepare to be Boarded
16698,667.9200000000002,"Buster sinks to the floor, hyperventilating and panicking. Lucille begs him to keep it together.","Buster, Lucille, and Lindsay are panicking.","Buster, Lucille, Lindsay",yes,"Please, don’t leave us now, Buster, please!",Lucille,outdoor,Family boat party,Prepare to be Boarded
16779,671.1600000000002,GOB pushes George Senior into the Aztec Tomb. George Senior pauses telling Dolores on the phone to shred things.,GOB is trying to hide George Senior.,"GOB, George Senior, guests",yes,"Get in the tomb. The Aztec Tomb. ""Save it. Shredder. Hold on, just a sec""","GOB, George Senior",outdoor,Family boat party,Prepare to be Boarded
16863,674.5200000000002,George Senior tells GOB he does not have time for this.,George Senior is annoyed.,"George Senior, GOB",yes,I don’t have time for your magic tricks.,George Senior,outdoor,Family boat party,Prepare to be Boarded
16907,676.2800000000002,GOB sighs and rolls his eyes. He corrects George Senior about the difference between magic and illusions.,GOB is annoyed.,GOB,yes,"Illusions, Dad. You don’t have time for my illusions.",GOB,outdoor,Family boat party,Prepare to be Boarded
16983,679.32,George Senior asks GOB what is wrong with him. GOB shuts the door on him.,,"GOB, George Senior",yes,What is wrong with you? Why are you so,George Senior,outdoor,Family boat party,Prepare to be Boarded
17043,681.72,George Senior yells from inside the Aztec Tomb.,,GOB,yes,angry?,George Senior,outdoor,Family boat party,Prepare to be Boarded
17053,682.12,GOB presses his head and hand against the outside of the Aztec Tomb. He tells George Senior to stay inside and he will disappear.,,GOB,yes,"Look, just stay in the box. I’ll make you disappear.",GOB,outdoor,Family boat party,Prepare to be Boarded
17112,684.48,Michael stands and watches the chaos silently. The narrator says the Bluth family was all over the news that night.,Michael is unconcerned.,Michael,yes,The Bluth family dominated the,Narrator,outdoor,Family boat party,Prepare to be Boarded
17160,686.4000000000002,A news channel shows an opening graphic with PURSUIT written on the screen.,,,yes,news that night.,Narrator,indoor,TV news station,Bluths on the News
17207,688.2800000000002,A male news anchor begins describing George Senior's arrest. The report shows a picture of George Senior in handcuffs with the caption Arrested Developer!,,"Anchor, George Senior",no,Bluth Development Company president George,Anchor,indoor,TV news report,Bluths on the News
17268,690.72,"The anchor describes George Senior's arrest. A picture of George Senior standing Lucille, holding a glass diorama of a development.",,"George Senior, Lucille",no,Bluth was arrested tonight,Anchor,indoor,TV news station,Bluths on the News
17310,692.4000000000002,"Buster, Lucille, Michael, Lindsay, GOB, and the guests watch from the yacht as the Securities and Exchange Commission leave with George Senior. Buster waves. George Senior waves back. The anchor says he defrauded investors and used company money illegal.",,"George Senior, Buster, Lucille, Michael, Lindsay, GOB, guests",no,"for defrauding investors, and using the company as his personal piggy bank.",Anchor,outdoor,Family boat party,Bluths on the News
17439,697.5600000000002,The anchor changes subject to something else that happened on the water that day.,,Anchor,no,More intrigue on the high,Anchor,indoor,TV news report,Bluths on the News
17470,698.8000000000002,"The anchor says the gay protestor, whom he calls pirates, were arrested during their protest. The protestors dance, chant and hold signs. Tobias claps and looks around.",Tobias is confused and awkward.,"Tobias, Gay protestors",no,"seas tonight, as dozens of local pirates were arrested for protesting the Yacht Club’s discriminatory policies. ""We're here! We're queer! We want to get married on the water!""","Anchor, Gay protestors",outdoor,Protestors' barge,Bluths on the News
17626,705.0400000000002,"GOB, George-Michael, and Buster watch the news report from the prison waiting room. Lindsay and a police officer walk by. The narrator says GOB made the news.",,"GOB, George-Michael, Buster, Lindsay",no,Even Michael's brother GOB made the news.,Narrator,indoor,Prison waiting room,Bluths on the News
17675,707.0,"On the TV in the prison waiting room, a female reporter named Trisha Thoon describes GOB hiding George Senior in the Aztec tomb and mispronounces his name.",,Trisha Thoon,no,"It was Mr. Bluth's son, gob",Trisha Thoon,indoor,Prison waiting room,Bluths on the News
17734,709.36,"GOB grimaces. Trisha Thoon, the female reporter, describes him as a part-time magician.",GOB grimaces at the mispronunciation of his name.,"GOB, George-Michael, Lindsay, Lucille",no,a part time magician,Trisha Thoon,indoor,Prison waiting room,Bluths on the News
17770,710.8000000000002,"Trisha Thoon, the female reporter, explains how the Aztec Tomb works.",,"Trisha Thoon, GOB",no,"who hid his father here, in The Aztec Tomb. By pushing on this pivoting panel",Trisha Thoon,indoor,Prison waiting room,Bluths on the News
17909,716.36,GOB quietly says the Alliance of Magicians will be angry with him. Lucille puts on makeup.,GOB is upset his secrets are being revealed on television.,"GOB, George-Michael, Lucille, Lindsay",no,I have to think the Alliance is gonna frown on this.,GOB,indoor,Prison waiting room,Bluths on the News
17988,719.5200000000002,"Trisha Thoon, the female reporter, says the Aztec Tomb is a good trick for humans, but not good enough to fool the dogs.",,Trisha Thoon,no,"Perhaps a good trick for a human, but the dogs found him almost instantly.",Trisha Thoon,indoor,Prison waiting room,Bluths on the News
18109,724.36,"The gay protestors walk into the prison waiting room, having just been released. Tobias runs out and hugs Lindsay.",,"Gay protestors, Tobias, Lindsay",no,"Free at last, y'all. ""I'm alright, gang. I'm alright.""","Gay protestors, Tobias",indoor,Prison waiting room,Tobias's Revelation
18188,727.5200000000002,Lindsay greets Tobias dryly.,Tobias is relieved. Lindsay is not interested.,"Lindsay, Tobias",no,Thank god.,Lindsay,indoor,Prison waiting room,Tobias's Revelation
18213,728.5200000000002,"Tobias says he had an adventure. Buster starts massaging his shoulders, and Tobias turns around and tells him to stop. Buster backs off.",Tobias is relieved. Buster is awkward.,"Tobias, Lindsay, Maeby, Buster",no,"Oh, what an adventure. Oh, my goodness. Hey, Buster! Don't do that.",Tobias,indoor,Prison waiting room,Tobias's Revelation
18345,733.8000000000002,Tobias tells the family about confusing the gay protestors for pirates.,,"Tobias, Buster",no,"What an adventure, gang. I thought that the homosexuals were pirates. But it turns out that most of them were actors in the local theater.",Tobias,indoor,Prison waiting room,Tobias's Revelation
18560,742.4000000000002,The rest of the family looks at Tobias silently. George-Michael turns to look at the news on TV.,The Bluths are not amused by Tobias's story.,"Tobias, Lindsay, George-Michael, GOB, Lucille, Maeby",no,,,indoor,Prison waiting room,Tobias's Revelation
18614,744.5600000000002,Tobias continues with his story about the path the universe showed him.,Tobias misinterprets the family's silence as amazement.,Tobias,no,"You’re right though, it is amazing. I’ve been waiting for the universe to provide a path",Tobias,indoor,Prison waiting room,Tobias's Revelation
18732,749.2800000000002,Maeby stares at Tobias.,Maeby is not impressed.,Maeby,no,for me and,Tobias,indoor,Prison waiting room,Tobias's Revelation
18762,750.48,Tobias continues his revelation.,Tobias was inspired by his experience with the gay protestors.,Tobias,no,and I think it has.,Tobias,indoor,Prison waiting room,Tobias's Revelation
18818,752.72,Lindsay assumes Tobias means he has decided he is gay.,,"Lindsay, Lucille, Maeby, Buster, George-Michael",no,You're gay.,Lindsay,indoor,Prison waiting room,Tobias's Revelation
18851,754.0400000000002,Tobias says he is not gay.,,Tobias,no,"No, no.",Tobias,indoor,Prison waiting room,Tobias's Revelation
18888,755.5200000000002,Tobias stammers that he is not gay and asks Lindsay if they need to discuss this again.,Lindsay has thought Tobias is gay before.,"Tobias, Lindsay, Maeby, Lucille, GOB, Buster",no,"I’m not, I’m not gay. No. Lindsay, how many times must we have this",Tobias,indoor,Prison waiting room,Tobias's Revelation
19009,760.36,Tobias says realized he wants to become an actor.,,Tobias,no,No. I want to be an actor.,Tobias,indoor,Prison waiting room,Tobias's Revelation
19113,764.5200000000002,"Lindsay, Lucille, Buster, and GOB stare open-mouthed at Tobias.",The rest of the family is stunned.,"Lindsay, Lucille, Buster, GOB",no,,,indoor,Prison waiting room,Tobias's Revelation
19167,766.6800000000002,Tobias giggles.,Tobias is excited and giddy.,"Tobias, Lindsay, Maeby, George-Michael",no,,,indoor,Prison waiting room,Tobias's Revelation
19209,768.36,Lindsay starts to respond but Michael cuts her off. GOB and Lucille stare at Tobias.,Lucille and GOB are stunned.,"Lindsay, GOB, Lucille, Buster",no,"Okay, guys, um",Michael,indoor,Prison waiting room,Michael Leaves
19246,769.84,"Michael walks into the waiting room. He looks disheveled, his tie is loose and is hair is messy. He says George Senior has to stay in prison for the moment.","Once again, Michael has been doing all the work dealing with the situation.","Michael, George-Michael",no,they are going to keep Dad in prison at least until this gets,Michael,indoor,Prison waiting room,Michael Leaves
19345,773.8000000000002,Lucille puts on lipstick. She glances at Michael.,Lucille is disinterested and does not care.,Lucille,no,all sorted out.,Michael,indoor,Prison waiting room,Michael Leaves
19372,774.88,Michael adds that the Bluth Company's expense account is being frozen.,,"Michael, Lindsay, Tobias",no,"Also, the attorney said that they’re going to have to put a halt on the company’s expense account.",Michael,indoor,Prison waiting room,Michael Leaves
19469,778.7600000000001,The rest of the family gasps.,The rest of the family cares more about not being able to use the company's money than about George Senior.,"Lindsay, GOB, Lucille, Buster",no,,,indoor,Prison waiting room,Michael Leaves
19494,779.7600000000001,Buster stares at Michael,,"Buster, Lucille, Maeby",no,,,indoor,Prison waiting room,Michael Leaves
19513,780.5200000000002,Michael says he expected them to be upset by the fact that George Senior has to stay in prison.,Michael is disappointed in his family and their greed.,"Michael, George-Michael, GOB",no,Interesting. I would’ve expected that after they’re keeping Dad in jail.,Michael,indoor,Prison waiting room,Michael Leaves
19579,783.1600000000002,Lindsay reminds Michael that George Senior made Lucille C.E.O.,Lindsay is trying to pawn off responsibility for the fraud and access the money.,"Lindsay, Michael, George-Michael, Lucille, Buster, GOB",no,"You know, Michael, Dad did name Mom as his",Lindsay,indoor,Prison waiting room,Michael Leaves
19669,786.7600000000001,Michael stares as Lindsay.,,"Michael, George-Michael, Lindsay",no,successor.,Lindsay,indoor,Prison waiting room,Michael Leaves
19704,788.1600000000002,"Lucille pats Buster on the head and says that she is putting him in charge of the company.""",Lucille is also trying to pawn off responsibility for the company while it is under investigation.,"Lucille, Lindsay, Buster, Maeby",no,And I'm putting Buster in charge.,Lucille,indoor,Prison waiting room,Michael Leaves
19750,790.0,GOB says Buster is a good choice for C.E.O. Lindsay and Lucille nod.,The family wants to pawn off responsibility for the mess on Buster.,"Lindsay, Lucille, Buster",no,He's a good choice.,GOB,indoor,Prison waiting room,Michael Leaves
19775,791.0,Michael questions the idea of putting Buster in charge.,Michael is surprised.,"Lindsay, Lucille, Buster",no,Buster?,Michael,indoor,Prison waiting room,Michael Leaves
19795,791.8000000000002,Michael reminds his family that Buster cannot even read a map.,Michael is surprised and does not agree with putting Buster in charge.,Michael,no,The guy who thought that the blue on the map was land?,Michael,indoor,Prison waiting room,Michael Leaves
19894,795.7600000000001,Lucille argues that Buster has taken business classes.,Lucille is trying to pawn off responsibility for the company on Buster.,"Lucille, Buster, Lindsay, Maeby",no,"'He's had business classes!""",Lucille,indoor,Prison waiting room,Michael Leaves
19934,797.36,"Buster stands up and stops the others. He says his classes were in very old style business and not related, then decides the basics must be the same.",,"Buster, Lucille, Maeby",no,"Wait, wait, wait, wait, wait. eighteenth century agrarian business, but I guess it’s all the same principles.",Buster,indoor,Prison waiting room,Michael Leaves
20085,803.4000000000002,Michael stares at Buster.,Michael does not support putting Buster in charge.,Michael,no,,,indoor,Prison waiting room,Michael Leaves
20112,804.48,Buster asks the family if they are worried about an uprising. Michael scoffs.,Buster tries to apply his business knowledge from his classes.,"Buster, Lucille, Maeby, Lindsay",no,"Let me ask you, are you at all concerned about an uprising?",Buster,indoor,Prison waiting room,Michael Leaves
20170,806.8000000000002,Michael yells at his family that he is done helping them and is sick of their greed and antics.,Michael is again frustrated with his family.,Michael,no,That’s it. I’m done. I’m sick and tired of the greed and the selfishness and all the taking. Forget it. I’ve got a son to think,Michael,indoor,Prison waiting room,Michael Leaves
20335,813.4000000000002,George-Michael watches his father's outburst. Michael addresses Lindsay.,,George-Michael,no,"about. And you know,",Michael,indoor,Prison waiting room,Michael Leaves
20356,814.24,Michael turns to Lindsay and addresses her individually. Lindsay listens with her arms crossed. Lucille stares open-mouthed.,"Michael is especially disappointed in his sister, Lindsay, because she is actually capable.","Michael, Lindsay, George-Michael, Lucille, Buster, Tobias, GOB",no,"Lindsay, by the way, I expected this from them because they’re",Michael,indoor,Prison waiting room,Michael Leaves
20427,817.08,Michael gets close to Lindsay's face and speaks to her.,Michael is particularly angry at and disappointed in his sister.,"Michael, Lindsay",no,"completely oblivious, but you?",Michael,indoor,Prison waiting room,Michael Leaves
20484,819.36,"Michael pauses, tells Lindsay she should know better, and turns to leave.",Michael is disappointed in his sister.,"Michael, Lindsay",no,You should know better.,Michael,indoor,Prison waiting room,Michael Leaves
20567,822.6800000000002,The rest of the Bluths stare silently after Michael as he leaves. The narrator begins speaking.,,"Lindsay, Lucille, GOB, Buster, Maeby",yes,"In the days that followed, Lindsay",Narrator,indoor,Prison waiting room,Michael Leaves
20639,825.5600000000002,The narrator says Lindsay and her family were forced to leave their hotel early. Lindsay and Tobias sneak out of their room wearing many layers of clothes.,Lindsay and her family are out of money.,"Tobias, Lindsay",yes,had no choice but to check her family out of the hotel earlier than planned.,Narrator,indoor,Hotel,Aftermath: Lindsay & Tobias
20737,829.48,"Lindsay, Tobias, and Maeby sneak out of their hotel room wearing many layers of clothes and run down the hallway.",,"Lindsay, Tobias, Maeby",yes,,,indoor,Hotel,Aftermath: Lindsay & Tobias
20819,832.7600000000001,"Tobias, Lindsay, and Maeby run down stairs through the hotel kitchen.","Tobias, Lindsay, and Maeby are sneaking out of their hotel.","Tobias, Lindsay, Maeby",yes,,,indoor,Hotel,Aftermath: Lindsay & Tobias
20842,833.6800000000002,"Tobias, Lindsay, and Maeby run out the back door of the hotel, carrying all their bags.",,"Tobias, Lindsay, Maeby",yes,,,indoor,Hotel,Aftermath: Lindsay & Tobias
20938,837.5200000000002,The narrator says Tobias started looking for acting jobs.,,"Tobias, Lindsay, Maeby",yes,and her husband started looking for work.,Narrator,indoor,Hotel,Aftermath: Lindsay & Tobias
20978,839.12,"Tobias stands on a stage in front of a red curtain, wearing a suit. He describes his academic background.",Tobias is auditioning for an acting job.,Tobias,no,"My name is Dr. Tobias Fünke. I was chief resident of psychiatry at Mass General for two years, and I did my fellowship in psycholinguistics at MIT.",Tobias,indoor,Audition,Aftermath: Lindsay & Tobias
21222,848.8800000000001,Tobias introduces his audition song.,Tobias is auditioning for an acting job.,Tobias,no,And this is,Tobias,indoor,Audition,Aftermath: Lindsay & Tobias
21267,850.6800000000002,Tobias introduces the song he will sing. A piano starts playing and he dances badly.,Tobias is auditioning for an action job. He is a terrible actor.,Tobias,yes,"I'm a Bad, Bad Man from Annie Get Your Gun",Tobias,indoor,Audition,Aftermath: Lindsay & Tobias
21410,856.4000000000002,Three judges sit at a table in a school gymnasium listening to Tobias's audition.,"Tobias is auditioning for a small time, local show.",Judges,yes,,,indoor,Audition,Aftermath: Lindsay & Tobias
21476,859.0400000000002,Tobias starts singing.,Tobias is a terrible actor.,"Tobias, Judges",yes,I'm,Tobias,indoor,Audition,Aftermath: Lindsay & Tobias
21519,860.7600000000001,Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.,,"Lucille, reporters",yes,Lucille was finding it difficult to go about her daily life.,Narrator,outdoor,Marble steps,Aftermath: Lucille
21594,863.7600000000001,"Lucille defends George Senior, saying he is not the criminal mastermind he appears to be.",Lucille makes the mistake of referencing George Senior using a shredder.,"Lucille, reporters",yes,"The SEC is making him out to be some kind of mastermind, which believe me, he’s not. The man could barely work our shredder!",Lucille,outdoor,Marble steps,Aftermath: Lucille
21734,869.36,The reporters shout more questions and Lucille throws up her hands. The narrator continues.,,"Lucille, reporters",yes,Michael was able to,Narrator,outdoor,Marble steps,Aftermath: Michael
21766,870.6400000000001,Michael sits in front of a glass desk in a fancy office. The narrator says he got a job almost immediately at a different company.,Michael is the only member of his family finding success.,Michael,yes,"secure a job with a rival housing company almost immediately. ""Plus there are perks.""","Narrator, Interviewer",indoor,Sitwell housing,Aftermath: Michael
21842,873.6800000000002,The interviewers for Michael's new job offer him housing arrangements.,Michael is the only member of his family finding success.,Michael,yes,We'll set you up,Interviewer,indoor,Sitwell housing,Aftermath: Michael
21866,874.6400000000001,The interviewer offers Michael to live in their nicest housing unit.,,Interviewer,yes,in Arizona in one of our finest estates.,Interviewer,indoor,Sitwell housing,Aftermath: Michael
21920,876.8000000000002,Michael leans in and asks the interviewer if he gets to live in the attic or the house itself.,,Michael,yes,Attic or main house?,Interviewer,indoor,Sitwell housing,Aftermath: Michael
22037,881.48,The interviewers laugh.,,Interviewer,yes,,,indoor,Sitwell housing,Aftermath: Michael
22089,883.5600000000002,The interviewer laughs. Michael inclines his head.,,Michael,yes,,,indoor,Sitwell housing,Aftermath: Michael
22132,885.2800000000002,"Buster sits in a meeting in a board room, in a large chair below a picture of George Senior holding a chocolate covered banana. The narrator says Buster was not prepared for his new role.",,"Buster, George Senior",yes,And Buster was discovering his academic pursuits didn’t fully prepare him for his new responsibilities.,Narrator,indoor,Sitwell housing,Aftermath: Buster
22257,890.2800000000002,An asian woman wearing a purple suit asks Buster a complicated business question.,The conversation is far above Buster's head.,Executive,yes,Did you get the latest figures on the,Executive,indoor,Board room,Aftermath: Buster
22291,891.6400000000001,The female executive discusses complex business topics. Buster nods and drops his pencil.,Buster is lost and in over his head.,"Buster, executives",yes,"Sudden Valley expansion, vis-a-vis the development",Executive,indoor,Board room,Aftermath: Buster
22353,894.12,Buster sits in his chair and listens absently.,Bust is lost and in over his head.,"Buster, executives",yes,versus the tax that it will,Executive,indoor,Board room,Aftermath: Buster
22384,895.36,Buster comments that all the executives are so smart.,Buster is lost and in over his head.,Buster,yes,You guys are so smart,Buster,indoor,Board room,Aftermath: Buster
22410,896.4000000000002,"Buster falls out of his chair, crying. The female executive rattles off complex business jargon.",Buster is lost and in over his head.,Buster,yes,"two percent per annum, but this is a non-recoupable",Executive,indoor,Board room,Aftermath: Buster
22481,899.24,Lucille nods and says the family and business need Michael back. one hour later... is written on the screen.,,Lucille.,no,We need Michael.,Lucille,indoor,Board room,Aftermath: Buster
22531,901.24,GOB looks at the drink in his hand and complains there is no ice.,,GOB,no,We need ice.,GOB,indoor,Board room,Aftermath: Buster
22554,902.16,"A nurse raises Buster up on a gurney. Through his breathing mask, he agrees with Lucille that they need Michael.",Buster had a panic attack and passed out during the board meeting.,"Buster, GOB",no,Michael. We need Michael.,Buster,indoor,Board room,Aftermath: Buster
22628,905.12,"Michael, Buster, Tobias, Lucille, Lindsay, and GOB sit in the hotel room. The narrator says they staged in intervention for Michael.",The Bluths realized they need Michael to help run the company.,"Michael, Buster, Tobias, Lucille, Lindsay, GOB",no,"And so, the family staged an intervention. ""I'm sorry,""","Narrator, Michael",indoor,Lucille's hotel room,The Intervention
22709,908.36,Michael asks the rest of his family why he is there.,,Michael,no,What exactly is this intervention for?,Michael,indoor,Lucille's hotel room,The Intervention
22791,911.64,GOB and Lindsay sit silently. GOB looks at Buster.,,"GOB, Lindsay",no,,,indoor,Lucille's hotel room,The Intervention
22820,912.8,Buster and Tobias sit silently.,,"Buster, Tobias",no,,,indoor,Lucille's hotel room,The Intervention
22856,914.24,"Lucille, holding a drink, tells Michael that they need his help running the family company.",,"Lucille, GOB, Lindsay",no,We need you to come back and run the business.,Lucille,indoor,Lucille's hotel room,The Intervention
22922,916.88,Michael calls the meeting more of an imposition than an intervention.,Michael is not interested in helping save the family business.,Michael,no,"Okay. Well then, so technically it’s not really an intervention, it’s a little bit more of an imposition",Michael,indoor,Lucille's hotel room,The Intervention
23009,920.36,Michael continues. Lindsay rolls her eyes. GOB nods in agreement.,,"GOB, Lindsay, Lucille",no,if you think about it.,Michael,indoor,Lucille's hotel room,The Intervention
23036,921.44,Lindsay waves her hand and brushes off Michael's comment.,,"Lindsay, GOB, Lucille",no,"Oh, whatever you want to call it.",Lindsay,indoor,Lucille's hotel room,The Intervention
23067,922.68,Michael retorts and calls the meeting an imposition again.,,Michael,no,I'd love to call it an imposition.,Michael,indoor,Lucille's hotel room,The Intervention
23107,924.28,"GOB cuts in and tells Michael the family is in trouble. Additionally, he keeps getting blackballed from magician performances.",,"GOB, Lindsay, Lucille",no,"We’re in trouble here, Michael. And I can’t perform my magic. I’m getting blackballed from even the smaller venues.",GOB,indoor,Lucille's hotel room,The Intervention
23259,930.36,"A man stands in a child's room and tells GOB he would feel more comfortable with someone approved by the Alliance of Magicians. His wife stands in the background, behind birthday balloons. Children run down the hall.",GOB cannot even get a job at a child's birthday party.,Birthday Party Man,no,I'll be honest. I’m just more comfortable with an Alliance-approved magician.,Birthday Party Man,indoor,Child's birthday party,The Intervention
23357,934.28,"GOB, sitting on the ground at the birthday party, groans. He pauses.",GOB is disappointed.,GOB,no,,,indoor,Child's birthday party,The Intervention
23432,937.28,GOB wishes the other magician candidate luck with his show.,,GOB,no,"Give them a hell of a show, champ!",GOB,indoor,Child's birthday party,The Intervention
23478,939.12,A teenage magician sits next to GOB at the birthday party. The teen looks at GOB and calls him a traitor.,GOB has lost all respect from the magician community.,"GOB, Teen Magician",no,"Fuck off, traitor.",Teen Magician,indoor,Child's birthday party,The Intervention
23603,944.12,"While Michael and his family argue, Maeby and George-Michael sit at a table nearby. Maeby complains that the family is still fighting.",Maeby is surprised and frustrated.,"Maeby, Michael, GOB",no,Can you believe this? They're still fighting.,Maeby,indoor,Lucille's hotel room,The Intervention
23645,945.8,"George-Michael and Maeby are playing Uno. George-Michael agrees, pauses, and suggests they kiss again.",George-Michael sheepishly wants to kiss Maeby again. He has a crush on her.,"Maeby, Michael, George-Michael",no,I'm tempted to kiss again,George-Michael,indoor,Lucille's hotel room,The Intervention
23747,949.88,George-Michael suggests he and Maeby kiss again to teach their parents a lesson.,George-Michael sheepishly wants to kiss Maeby again. He has a crush on her.,George-Michael,no,so we could teach them a lesson.,George-Michael,indoor,Lucille's hotel room,The Intervention
